,Date/Time,Lat,Lon,Base,Time,Label,Date,Timestamp
158,7/4/2014 11:28:00,40.7695,-73.9854,B02512,11,Fourth of July,7/4/2014,11:28:00
159,7/4/2014 11:29:00,40.7732,-73.8856,B02512,11,Fourth of July,7/4/2014,11:29:00
160,7/4/2014 11:33:00,40.7855,-73.973,B02512,11,Fourth of July,7/4/2014,11:33:00
161,7/4/2014 11:34:00,40.7582,-73.9892,B02512,11,Fourth of July,7/4/2014,11:34:00
162,7/4/2014 11:35:00,40.7322,-74.0358,B02512,11,Fourth of July,7/4/2014,11:35:00
163,7/4/2014 11:35:00,40.7322,-74.0358,B02512,11,Fourth of July,7/4/2014,11:35:00
164,7/4/2014 11:41:00,40.7596,-73.9874,B02512,11,Fourth of July,7/4/2014,11:41:00
165,7/4/2014 11:43:00,40.7629,-73.9742,B02512,11,Fourth of July,7/4/2014,11:43:00
166,7/4/2014 11:48:00,40.7526,-73.9672,B02512,11,Fourth of July,7/4/2014,11:48:00
167,7/4/2014 11:49:00,40.7507,-73.987,B02512,11,Fourth of July,7/4/2014,11:49:00
168,7/4/2014 11:49:00,40.7626,-73.9799,B02512,11,Fourth of July,7/4/2014,11:49:00
169,7/4/2014 11:52:00,40.7739,-73.8724,B02512,11,Fourth of July,7/4/2014,11:52:00
170,7/4/2014 11:53:00,40.7243,-73.9405,B02512,11,Fourth of July,7/4/2014,11:53:00
171,7/4/2014 11:55:00,40.7702,-73.957,B02512,11,Fourth of July,7/4/2014,11:55:00
172,7/4/2014 11:58:00,40.7693,-73.983,B02512,11,Fourth of July,7/4/2014,11:58:00
173,7/4/2014 12:01:00,40.7177,-73.9924,B02512,12,Fourth of July,7/4/2014,12:01:00
174,7/4/2014 12:01:00,40.7177,-73.9924,B02512,12,Fourth of July,7/4/2014,12:01:00
175,7/4/2014 12:01:00,40.7305,-74.0014,B02512,12,Fourth of July,7/4/2014,12:01:00
176,7/4/2014 12:03:00,40.7683,-73.8622,B02512,12,Fourth of July,7/4/2014,12:03:00
177,7/4/2014 12:04:00,40.7161,-74.0126,B02512,12,Fourth of July,7/4/2014,12:04:00
178,7/4/2014 12:09:00,40.7713,-73.9823,B02512,12,Fourth of July,7/4/2014,12:09:00
179,7/4/2014 12:11:00,40.774,-73.8717,B02512,12,Fourth of July,7/4/2014,12:11:00
180,7/4/2014 12:14:00,40.774,-73.8718,B02512,12,Fourth of July,7/4/2014,12:14:00
181,7/4/2014 12:15:00,40.695,-73.9525,B02512,12,Fourth of July,7/4/2014,12:15:00
182,7/4/2014 12:19:00,40.7463,-74.0439,B02512,12,Fourth of July,7/4/2014,12:19:00
183,7/4/2014 12:19:00,40.7095,-74.0117,B02512,12,Fourth of July,7/4/2014,12:19:00
184,7/4/2014 12:24:00,40.7592,-73.9857,B02512,12,Fourth of July,7/4/2014,12:24:00
185,7/4/2014 12:25:00,40.6955,-73.9138,B02512,12,Fourth of July,7/4/2014,12:25:00
186,7/4/2014 12:26:00,40.6448,-73.7818,B02512,12,Fourth of July,7/4/2014,12:26:00
187,7/4/2014 12:34:00,40.7117,-74.0065,B02512,12,Fourth of July,7/4/2014,12:34:00
188,7/4/2014 12:34:00,40.7165,-73.9902,B02512,12,Fourth of July,7/4/2014,12:34:00
189,7/4/2014 12:37:00,40.5758,-73.9797,B02512,12,Fourth of July,7/4/2014,12:37:00
190,7/4/2014 12:47:00,40.758,-73.9645,B02512,12,Fourth of July,7/4/2014,12:47:00
191,7/4/2014 12:51:00,40.7684,-73.9819,B02512,12,Fourth of July,7/4/2014,12:51:00
192,7/4/2014 12:52:00,40.7224,-73.9371,B02512,12,Fourth of July,7/4/2014,12:52:00
193,7/4/2014 12:52:00,40.6869,-73.7374,B02512,12,Fourth of July,7/4/2014,12:52:00
194,7/4/2014 12:56:00,40.776,-73.9624,B02512,12,Fourth of July,7/4/2014,12:56:00
195,7/4/2014 12:56:00,40.776,-73.9624,B02512,12,Fourth of July,7/4/2014,12:56:00
196,7/4/2014 12:57:00,40.7238,-74.0034,B02512,12,Fourth of July,7/4/2014,12:57:00
197,7/4/2014 12:58:00,40.7974,-74.0641,B02512,12,Fourth of July,7/4/2014,12:58:00
198,7/4/2014 13:02:00,40.7567,-73.9885,B02512,13,Fourth of July,7/4/2014,13:02:00
